vid,tmstmp,lat,lon,hdg,pid,rt,des,pdist,dly,tatripid,origtatripno,tablockid,zone,mode,psgld,stst,stsd,pulled_at,rt_chunk
1520,20260219 23:39,41.793521881103516,-87.70369529724121,89,20424,55,Ashland,14692,False,88421798,274045924,55 -660,,1,N/A,84540,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8638,20260219 23:39,41.876651763916016,-87.64885132888267,269,10911,126,Kedzie,9682,False,125,273984735,126 -209,,1,N/A,84450,2026-02-19,2026-02-19 23:39:24 CST,"120,121,124,125,126,134,135,136,143,146"
8845,20260219 23:39,41.86648941040039,-87.60875701904297,270,6582,146,Berwyn Red Line,523,False,2074,273999306,22 -575,,1,N/A,84960,2026-02-19,2026-02-19 23:39:24 CST,"120,121,124,125,126,134,135,136,143,146"
4157,20260219 23:38,41.88682174682617,-87.62593841552734,90,6582,146,Berwyn Red Line,14444,False,2094,273999304,146 -562,,1,N/A,82860,2026-02-19,2026-02-19 23:39:24 CST,"120,121,124,125,126,134,135,136,143,146"
4338,20260219 23:39,41.966612074110245,-87.64891476101346,347,6582,146,Berwyn Red Line,45894,False,2093,273999303,146 -570,,1,N/A,81900,2026-02-19,2026-02-19 23:39:24 CST,"120,121,124,125,126,134,135,136,143,146"
8869,20260219 23:39,41.878403981526695,-87.6425547014203,357,1345,60,Randolph/Harbor Dr,39170,False,245,273996561,60 -256,,1,N/A,82920,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
8295,20260219 23:39,41.88195634499574,-87.63245117970003,268,1350,60,Cicero/24th Pl,6234,False,276,273996570,60 -260,,1,N/A,84600,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
8592,20260219 23:39,41.85023625691732,-87.6713467915853,242,1350,60,Cicero/24th Pl,27044,False,277,273996544,60 -205,,1,N/A,83400,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
8312,20260219 23:39,41.84430717019474,-87.72498501048369,266,1350,60,Cicero/24th Pl,42101,False,274,273996571,60 -201,,1,N/A,82200,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
8279,20260219 23:38,41.84604339599609,-87.7440414428711,267,1350,60,Cicero/24th Pl,49661,True,88362896,273996778,60 -259,,1,N/A,79920,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
8082,20260219 23:39,41.79403900681881,-87.77288015265214,80,7110,62,Kinzie/State,7559,False,106056,273996880,62 -664,,1,N/A,84900,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
8706,20260219 23:39,41.799519062042236,-87.73719644546509,78,7111,62,Kinzie/State,17502,False,41,273996879,62 -660,,1,N/A,84000,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
1535,20260219 23:39,41.83869268243963,-87.66389867609197,51,7111,62,Kinzie/State,45172,False,40,273996878,62 -656,,1,N/A,83100,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
8119,20260219 23:39,41.88598134782579,-87.6295091840956,359,7111,62,Kinzie/State,68309,False,39,273996877,62 -616,,1,N/A,81660,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
1484,20260219 23:39,41.86743071983601,-87.62748981344289,177,7120,62,Harlem,8703,False,108208,273996975,62 -663,,1,N/A,84270,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
8924,20260219 23:39,41.79926681518555,-87.73982238769531,258,7120,62,Harlem,52545,False,108205,273996973,62 -661,,1,N/A,81570,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
8908,20260219 23:39,41.792038872128444,-87.79973844497923,356,7120,62,Harlem,69203,False,108204,273996972,62 -659,,1,N/A,80220,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
1577,20260219 23:39,41.78051347552606,-87.5960303252598,268,10917,63,Midway Orange Line,3651,False,435,273998456,63 -605,,1,N/A,84900,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
8130,20260219 23:39,41.77940962049696,-87.66672939724393,268,10917,63,Midway Orange Line,23478,False,434,273998455,63 -656,,1,N/A,83790,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
1582,20260219 23:39,41.782127380371094,-87.74231719970703,359,10917,63,Midway Orange Line,45345,False,10004555,273998454,63 -616,,1,N/A,82800,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
8037,20260219 23:38,41.78654479980469,-87.73880767822266,306,10930,63,Stony Island,0,False,261,273998419,63 -657,,1,N/A,85200,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
1473,20260219 23:39,41.780370009572884,-87.60832455283717,85,10930,63,Stony Island,40047,False,259,273998433,63 -620,,1,N/A,82800,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
1399,20260219 23:39,41.920566485478325,-87.77566997821515,280,6657,65,Nordica,48001,False,88366839,273987585,65 -855,,1,N/A,82800,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
1442,20260219 23:39,41.92366409301758,-87.7960220972697,266,6657,65,Nordica,53747,False,88366838,273987584,65 -854,,1,N/A,81600,2026-02-19,2026-02-19 23:39:25 CST,"55N,56,57,59,60,62,62H,63,63W,65"
1806,20260219 23:39,41.88653448353643,-87.62445084945016,357,4524,147,Howard Station,6500,False,88359023,273985220,147 -566,,1,N/A,84600,2026-02-19,2026-02-19 23:39:29 CST,"147,148,151,152,155,156,157,165,169,171"
4155,20260219 23:39,41.89503161112467,-87.62418111165364,355,4524,147,Howard Station,9618,False,88359022,273985219,147 -565,,1,N/A,83400,2026-02-19,2026-02-19 23:39:29 CST,"147,148,151,152,155,156,157,165,169,171"
4025,20260219 23:39,41.92001879656756,-87.63548872205946,343,6414,151,Devon/Clark,21079,False,88359324,273999576,151 -567,,1,N/A,83700,2026-02-19,2026-02-19 23:39:29 CST,"147,148,151,152,155,156,157,165,169,171"
4394,20260219 23:39,41.93600966713645,-87.63941782171077,356,6414,151,Devon/Clark,27363,False,88359325,273999577,151 -566,,1,N/A,82770,2026-02-19,2026-02-19 23:39:29 CST,"147,148,151,152,155,156,157,165,169,171"
4372,20260219 23:39,41.978155887488164,-87.65503496112245,348,6414,151,Devon/Clark,45612,False,88359326,273999578,151 -560,,1,N/A,81840,2026-02-19,2026-02-19 23:39:29 CST,"147,148,151,152,155,156,157,165,169,171"
4342,20260219 23:39,41.9981689453125,-87.6631562516496,268,6414,151,Devon/Clark,54902,False,88359327,273999579,151 -558,,1,N/A,80970,2026-02-19,2026-02-19 23:39:29 CST,"147,148,151,152,155,156,157,165,169,171"
8860,20260219 23:38,41.99980163574219,-87.6709213256836,254,8102,151,Union Station,0,False,88359581,273999670,151 -565,,1,N/A,85530,2026-02-19,2026-02-19 23:39:29 CST,"147,148,151,152,155,156,157,165,169,171"
4154,20260219 23:39,41.9538969560103,-87.6545243696733,177,8102,151,Union Station,20896,False,88359580,273999652,22 -562,,1,N/A,84060,2026-02-19,2026-02-19 23:39:29 CST,"147,148,151,152,155,156,157,165,169,171"
8763,20260219 23:39,41.9245859781901,-87.63579559326172,178,8102,151,Union Station,34933,False,88359577,273999650,151 -564,,1,N/A,82680,2026-02-19,2026-02-19 23:39:29 CST,"147,148,151,152,155,156,157,165,169,171"
4334,20260219 23:39,41.879398345947266,-87.63359069824219,313,8102,151,Union Station,55274,False,88359576,273999648,151 -562,,1,N/A,81450,2026-02-19,2026-02-19 23:39:29 CST,"147,148,151,152,155,156,157,165,169,171"
8777,20260219 23:39,42.007911682128906,-87.66565852695041,90,904,155,Kedzie,0,False,1005708,273994375,155 -555,,1,N/A,85320,2026-02-19,2026-02-19 23:39:29 CST,"147,148,151,152,155,156,157,165,169,171"
8809,20260219 23:39,41.99756176066848,-87.69951168995983,270,904,155,Kedzie,15164,False,1005707,273994374,155 -556,,1,N/A,84270,2026-02-19,2026-02-19 23:39:29 CST,"147,148,151,152,155,156,157,165,169,171"
1807,20260219 23:38,41.9977543422154,-87.68836713518415,88,905,155,Morse Red Line,5908,False,1005652,273994275,155 -557,,1,N/A,84840,2026-02-19,2026-02-19 23:39:29 CST,"147,148,151,152,155,156,157,165,169,171"
8937,20260219 23:39,41.89474868774414,-87.772705078125,88,6662,66,Navy Pier,521,False,173,273989070,66 -872,,1,N/A,85110,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8884,20260219 23:39,41.89505676269531,-87.7382421875,87,6662,66,Navy Pier,9918,False,172,273989069,66 -869,,1,N/A,84450,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8772,20260219 23:39,41.895912170410156,-87.67791748046875,88,6662,66,Navy Pier,26351,False,171,273989068,66 -868,,1,N/A,83790,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8571,20260219 23:39,41.89611029624939,-87.66472212473552,87,6662,66,Navy Pier,29933,False,170,273989067,66 -867,,1,N/A,83130,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8547,20260219 23:39,41.89289855957031,-87.61003112792969,167,6662,66,Navy Pier,50019,False,168,273989065,66 -866,,1,N/A,81810,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8612,20260219 23:39,41.89247131347656,-87.62024688720703,354,6665,66,Austin,3073,False,355,273989264,66 -822,,1,N/A,84840,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8877,20260219 23:39,41.89330609639486,-87.63411606682672,177,6665,66,Austin,9611,False,354,273989263,66 -856,,1,N/A,84240,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
609,20260219 23:39,41.8962516784668,-87.65546993333466,283,6665,66,Austin,16746,False,353,273989262,66 -855,,1,N/A,83640,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8819,20260219 23:39,41.895650925174834,-87.69600037605532,269,6665,66,Austin,27766,False,352,273989261,66 -854,,1,N/A,83040,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8412,20260219 23:39,41.895217070708405,-87.73773873818887,271,6665,66,Austin,39106,False,351,273989260,66 -870,,1,N/A,82440,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8873,20260219 23:39,41.894859313964844,-87.7569580078125,90,6982,66,Pulaski,4811,False,88421721,274027092,SN  -852,,1,N/A,85020,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
1929,20260219 23:39,41.89513397216797,-87.73418426513672,87,6982,66,Pulaski,11019,False,88421714,274027096,66 -835,,1,N/A,84570,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8909,20260219 23:39,41.77339254106794,-87.5813822065081,264,4605,67,Ford City,3706,False,88358176,273989381,67 -606,,1,N/A,84930,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8016,20260219 23:39,41.76880645751953,-87.64593721047426,269,4605,67,Ford City,22545,False,88358174,273989380,67 -611,,1,N/A,83640,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8185,20260219 23:39,41.75612,-87.73297333333333,356,4605,67,Ford City,51539,False,88358173,273989379,67 -610,,1,N/A,82440,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8228,20260219 23:39,41.769117401867376,-87.62589449998809,89,4609,67,69th Red Line,34756,False,88358291,273989493,67 -603,,1,N/A,83580,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
1245,20260219 23:39,41.903310546875,-87.67240264892578,265,2291,70,Austin,12768,False,88347551,273989830,70 -852,,1,N/A,84270,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
1500,20260219 23:39,41.902183532714844,-87.76523699079242,267,2291,70,Austin,38088,False,88364403,273989829,70 -815,,1,N/A,83040,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8132,20260219 23:39,41.76591123853411,-87.59564127240863,78,7029,71,112th/Torrence,10195,False,22223627,273993188,71 -115,,1,N/A,84630,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8325,20260219 23:39,41.73738098144531,-87.5508006327861,178,7029,71,112th/Torrence,33119,False,22223626,273993187,71 -158,,1,N/A,83430,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8000,20260219 23:39,41.69276428222656,-87.55967712402344,150,7032,71,69th Red Line,0,False,22223613,273993092,71 -160,,1,N/A,85200,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8333,20260219 23:39,41.75951678936298,-87.55929624117337,239,7032,71,69th Red Line,30249,False,22223614,273993091,71 -159,,1,N/A,83910,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8483,20260219 23:39,41.76565074920654,-87.62169933319092,267,7032,71,69th Red Line,49359,False,22223615,273993090,71 -156,,1,N/A,82650,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8878,20260219 23:39,41.91070032119751,-87.663010597229,268,95,72,Harlem,8675,False,1075613,273986177,72 -863,,1,N/A,84420,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8693,20260219 23:39,41.909801721572876,-87.73694825172424,267,95,72,Harlem,28745,False,1075612,273986173,72 -862,,1,N/A,83280,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8881,20260219 23:39,41.91071319580078,-87.8048097882952,91,95,72,Harlem,48358,False,1075611,273986176,72 -861,,1,N/A,82200,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8668,20260219 23:39,41.909423828125,-87.75782407563308,86,10913,72,Clark,12623,False,1075633,273986148,72 -865,,1,N/A,84570,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8802,20260219 23:39,41.91043210029602,-87.67984628677368,88,10913,72,Clark,33841,False,1075631,273986151,72 -860,,1,N/A,83370,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8622,20260219 23:39,41.91130447387695,-87.6312255859375,220,10913,72,Clark,47103,False,1075630,273986167,72 -864,,1,N/A,82170,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8870,20260219 23:39,41.924896240234375,-87.69768961922067,268,8420,74,Grand/Nordica,13072,False,136,273989946,72 -856,,1,N/A,84360,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8615,20260219 23:39,41.924171447753906,-87.75790514264789,268,8420,74,Grand/Nordica,29491,False,135,273989945,74 -859,,1,N/A,83250,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8586,20260219 23:39,41.92369842529297,-87.78117370605469,88,8421,74,Pulaski,5650,False,88423284,274070187,74 -810,,1,N/A,84870,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8760,20260219 23:39,41.923648834228516,-87.80157470703125,172,8422,74,Halsted,66,False,132,273990066,74 -808,,1,N/A,85110,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8647,20260219 23:39,41.92472839355469,-87.69945678710937,84,8422,74,Halsted,27853,False,139,273990065,74 -820,,1,N/A,83820,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8172,20260219 23:38,41.925498962402344,-87.64924808424347,268,8422,74,Halsted,46248,False,140,273990064,74 -860,,1,N/A,82530,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
7902,20260219 23:39,41.75693487613759,-87.62634553300573,178,29251,75,79th/Western,19957,False,10002637,273990239,75 -652,,1,N/A,84150,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
1580,20260219 23:39,41.75957749106667,-87.559176011519,55,29252,75,Lakefront,45945,False,10002632,273990156,75 -653,,1,N/A,82500,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8349,20260219 23:39,41.931151666666665,-87.805665,51,4618,76,Logan Square,0,False,187,273992877,76 -464,,1,N/A,85410,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8370,20260219 23:39,41.93197995699369,-87.71226959228515,89,4618,76,Logan Square,25489,False,186,273992876,76 -455,,1,N/A,84000,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
8359,20260219 23:39,41.93206024169922,-87.7023672708651,275,4621,76,Harlem,19862,False,181,273992995,76 -465,,1,N/A,84000,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
1020,20260219 23:39,41.931147926732116,-87.77532958984375,269,4621,76,Harlem,41806,False,197,273992994,76 -458,,1,N/A,82740,2026-02-19,2026-02-19 23:39:30 CST,"66,67,68,70,71,72,73,74,75,76"
1360,20260219 23:39,41.93415451049805,-87.63935089111328,358,10902,77,Cumberland,1777,False,204032,273990338,77 -469,,1,N/A,85020,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
7997,20260219 23:39,41.93950579459207,-87.68555905526145,268,10902,77,Cumberland,16466,False,205874,273990337,77 -472,,1,N/A,84180,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
8211,20260219 23:39,41.938961029052734,-87.71221782543041,275,10902,77,Cumberland,23797,False,351,273990336,77 -473,,1,N/A,83340,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
8366,20260219 23:39,41.937311666666666,-87.835515,90,10902,77,Cumberland,57648,True,339,273990333,77 -470,,1,N/A,79980,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
1046,20260219 23:39,41.938079833984375,-87.80139057056324,89,10944,77,Diversey/Lake Shore,9245,False,1007385,273990299,77 -466,,1,N/A,84600,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
1039,20260219 23:39,41.93941116333008,-87.69528566557786,89,10944,77,Diversey/Lake Shore,38048,False,1007582,273990295,77 -474,,1,N/A,83400,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
8232,20260219 23:39,41.94003677368164,-87.64629966334293,88,10944,77,Diversey/Lake Shore,51343,False,1007572,273990298,77 -459,,1,N/A,82200,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
1288,20260219 23:39,41.751690660204204,-87.56800283704486,269,1598,79,Western,6904,False,331,273990784,79 -718,,1,N/A,84690,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
1256,20260219 23:39,41.75088882446289,-87.62755533854167,270,1599,79,Ford City,23167,False,329,273990783,79 -727,,1,N/A,83730,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
8457,20260219 23:39,41.75036176045736,-87.66266123453777,269,1599,79,Ford City,32740,False,328,273990757,79 -707,,1,N/A,83250,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
1007,20260219 23:39,41.756141662597656,-87.73239135742188,358,1599,79,Ford City,59165,False,325,273990781,79 -760,,1,N/A,81840,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
8698,20260219 23:39,41.75584030151367,-87.73309326171875,185,1612,79,Lakefront,0,False,221,273990775,79 -709,,1,N/A,85230,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
7975,20260219 23:39,41.74952151324298,-87.71695544268634,88,1612,79,Lakefront,11710,False,220,273990767,79 -758,,1,N/A,84630,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
7973,20260219 23:39,41.75159512068096,-87.57629143564324,88,1612,79,Lakefront,50539,False,215,273990772,79 -751,,1,N/A,82380,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
8529,20260219 23:39,41.751052122849686,-87.54452808086688,107,1612,79,Lakefront,59253,False,213,273990770,79 -710,,1,N/A,81420,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
8155,20260219 23:39,41.75127180567328,-87.60627516260686,91,1628,79,Lakefront,20901,False,216,273990795,79 -728,,1,N/A,83880,2026-02-19,2026-02-19 23:39:35 CST,"77,78,79,80,81,81W,82,84,85,85A"
